serialNumber,lnNumber,familyType,Type,firstFlight,planeAge,testRegistration,enginesType,enginesNumber,registration,deliveryDate,operator,remark,status
55073,5028,Boeing 717,717-231,Unknown,19.7,,BMW RR BR715,2,N932AT,03/10/2003,airTran,Stored 12/2014,Transferred
55073,5028,Boeing 717,717-231,Unknown,19.7,,BMW RR BR715,2,N932AT,05/01/2016,Delta Air Lines,Lsd From Bcc,Active
55074,5030,Boeing 717,717-231,Unknown,19.7,,BMW RR BR715,2,N407TW,01/08/2000,TWA,,Transferred
55074,5030,Boeing 717,717-231,Unknown,19.7,,BMW RR BR715,2,N407TW,02/12/2001,American Airlines,,Transferred
55074,5030,Boeing 717,717-231,Unknown,19.7,,BMW RR BR715,2,HS-PGR,23/10/2002,Bangkok Airways,Named Luang Prabang lsd from Boeing Capital - Returned to lessor 10/2009,Transferred
55074,5030,Boeing 717,717-231,Unknown,19.7,,BMW RR BR715,2,N607AT,01/04/2011,airTran,Stored 12/2014,Transferred
55074,5030,Boeing 717,717-231,Unknown,19.7,,BMW RR BR715,2,N607AT,21/12/2014,Delta Air Lines,,Active
55075,5032,Boeing 717,717-231,15/09/2000,19.6,,BMW RR BR715,2,N408TW,26/09/2000,TWA,,Transferred
55075,5032,Boeing 717,717-231,15/09/2000,19.6,,BMW RR BR715,2,N408TW,02/12/2001,American Airlines,,Transferred
55075,5032,Boeing 717,717-231,15/09/2000,19.6,,BMW RR BR715,2,N929AT,01/10/2003,airTran,,Transferred
55075,5032,Boeing 717,717-231,15/09/2000,19.6,,BMW RR BR715,2,N929AT,10/01/2014,Delta Air Lines,,Active
55076,5035,Boeing 717,717-231,13/09/2000,19.6,,BMW RR BR715,2,N409TW,28/09/2000,TWA,,Transferred
55076,5035,Boeing 717,717-231,13/09/2000,19.6,,BMW RR BR715,2,N409TW,02/12/2001,American Airlines,,Transferred
55076,5035,Boeing 717,717-231,13/09/2000,19.6,,BMW RR BR715,2,N928AT,29/05/2003,airTran,Stored 12/2014,Transferred
55076,5035,Boeing 717,717-231,13/09/2000,19.6,,BMW RR BR715,2,N928AT,20/03/2015,Delta Air Lines,,Active
55077,5038,Boeing 717,717-231,13/10/2000,19.5,,BMW RR BR715,2,N2410W,24/10/2000,TWA,,Transferred
55077,5038,Boeing 717,717-231,13/10/2000,19.5,,BMW RR BR715,2,N2410W,02/12/2001,American Airlines,,Transferred
55077,5038,Boeing 717,717-231,13/10/2000,19.5,,BMW RR BR715,2,N927AT,25/09/2003,airTran,,Transferred
55077,5038,Boeing 717,717-231,13/10/2000,19.5,,BMW RR BR715,2,N927AT,06/04/2014,Delta Air Lines,,Active
55078,5039,Boeing 717,717-231,21/10/2000,19.5,,BMW RR BR715,2,N411TW,26/10/2000,TWA,,Transferred
55078,5039,Boeing 717,717-231,21/10/2000,19.5,,BMW RR BR715,2,N411TW,02/12/2001,American Airlines,,Transferred
55078,5039,Boeing 717,717-231,21/10/2000,19.5,,BMW RR BR715,2,N925AT,01/10/2003,airTran,,Transferred
55078,5039,Boeing 717,717-231,21/10/2000,19.5,,BMW RR BR715,2,N925AT,30/04/2014,Delta Air Lines,,Active
55079,5042,Boeing 717,717-231,07/11/2000,19.4,,BMW RR BR715,2,N412TW,29/11/2000,TWA,,Transferred
55079,5042,Boeing 717,717-231,07/11/2000,19.4,,BMW RR BR715,2,N412TW,02/12/2001,American Airlines,,Transferred
55079,5042,Boeing 717,717-231,07/11/2000,19.4,,BMW RR BR715,2,N926AT,31/10/2003,airTran,lsd from BCC,Transferred
55079,5042,Boeing 717,717-231,07/11/2000,19.4,,BMW RR BR715,2,N926AT,09/04/2014,Delta Air Lines,Lsd From Bcc,Active
55080,5043,Boeing 717,717-231,12/12/2000,19.3,,BMW RR BR715,2,N413TW,15/12/2000,TWA,,Transferred
55080,5043,Boeing 717,717-231,12/12/2000,19.3,,BMW RR BR715,2,N413TW,02/12/2001,American Airlines,,Transferred
55080,5043,Boeing 717,717-231,12/12/2000,19.3,,BMW RR BR715,2,N924AT,14/05/2003,airTran,lsd from BCC,Transferred
55080,5043,Boeing 717,717-231,12/12/2000,19.3,,BMW RR BR715,2,N924AT,22/05/2014,Delta Air Lines,,Active
55081,5045,Boeing 717,717-231,19/12/2000,19.3,,BMW RR BR715,2,N2414E,28/12/2000,TWA,,Transferred
55081,5045,Boeing 717,717-231,19/12/2000,19.3,,BMW RR BR715,2,N2414E,02/12/2001,American Airlines,,Transferred
55081,5045,Boeing 717,717-231,19/12/2000,19.3,,BMW RR BR715,2,HS-PGQ,21/10/2002,Bangkok Airways,Named Sukhothai lsd from Boeing Capital - Stored 11/2009,Transferred
55081,5045,Boeing 717,717-231,19/12/2000,19.3,,BMW RR BR715,2,N608AT,01/04/2011,airTran,Stored 11/2014lsd from hawk leasing,Transferred
55081,5045,Boeing 717,717-231,19/12/2000,19.3,,BMW RR BR715,2,N608AT,02/07/2015,Delta Air Lines,Lsd From Bcc,Active
55082,5046,Boeing 717,717-231,16/12/2000,19.3,,BMW RR BR715,2,N415TW,28/12/2000,TWA,,Transferred
55082,5046,Boeing 717,717-231,16/12/2000,19.3,,BMW RR BR715,2,N415TW,02/12/2001,American Airlines,,Transferred
55082,5046,Boeing 717,717-231,16/12/2000,19.3,,BMW RR BR715,2,N921AT,30/04/2003,airTran,Stored 03/2014lsd from BCC,Transferred
55082,5046,Boeing 717,717-231,16/12/2000,19.3,,BMW RR BR715,2,N921AT,24/04/2014,Delta Air Lines,,Active
55083,5049,Boeing 717,717-231,Unknown,19,,BMW RR BR715,2,N416TW,12/04/2001,TWA,,Transferred
55083,5049,Boeing 717,717-231,Unknown,19,,BMW RR BR715,2,N416TW,02/12/2001,American Airlines,,Transferred
55083,5049,Boeing 717,717-231,Unknown,19,,BMW RR BR715,2,N920AT,25/02/2003,AirTran,,Transferred
55083,5049,Boeing 717,717-231,Unknown,19,,BMW RR BR715,2,N920AT,13/06/2014,Delta Air Lines,,Active
55084,5052,Boeing 717,717-231,19/02/2001,19.1,,BMW RR BR715,2,N2417F,12/04/2001,TWA,,Transferred
55084,5052,Boeing 717,717-231,19/02/2001,19.1,,BMW RR BR715,2,N2417F,02/12/2001,American Airlines,,Transferred
55084,5052,Boeing 717,717-231,19/02/2001,19.1,,BMW RR BR715,2,N919AT,15/01/2003,AirTran,,Transferred
55084,5052,Boeing 717,717-231,19/02/2001,19.1,,BMW RR BR715,2,N919AT,12/06/2014,Delta Air Lines,Lsd From Bcc,Active
55085,5055,Boeing 717,717-231,Unknown,19,,BMW RR BR715,2,N418TW,12/04/2001,TWA,,Transferred
55085,5055,Boeing 717,717-231,Unknown,19,,BMW RR BR715,2,N418TW,02/12/2001,American Airlines,,Transferred
